date,equity,cash,positions
2025-05-30,1535109.4278249133,900613.3532995728,2
2025-06-03,1535287.0408262955,900613.3532995728,2
2025-06-04,1547269.7075520754,900613.3532995728,2
2025-06-05,1561734.5734449541,1242925.2619548552,1
2025-06-06,1584158.404408446,926011.183412745,2
2025-06-09,1586646.2380707243,926011.183412745,2
2025-06-10,1564288.2732100147,926011.183412745,2
2025-06-11,1557912.6815063255,926011.183412745,2
2025-06-12,1559268.6838613162,926011.183412745,2
2025-06-13,1539798.3768427172,926011.183412745,2
2025-06-16,1545801.0991515862,926011.183412745,2
2025-06-17,1543684.7236779807,926011.183412745,2
2025-06-18,1559535.2193674983,614023.0226174386,3
2025-06-19,1537050.601003155,306532.95499922684,4
2025-06-20,1520824.5400445182,2288.943547345756,5
2025-06-23,1533650.142930755,2288.943547345756,5
2025-06-24,1583128.4213234978,2288.943547345756,5
2025-06-25,1627382.43528073,2288.943547345756,5
2025-06-26,1608100.101306995,2288.943547345756,5
2025-06-27,1678048.500273628,2288.943547345756,5
2025-06-30,1699459.2871330169,2288.943547345756,5
2025-07-01,1715754.1231570458,2288.943547345756,5
2025-07-02,1653032.5485167776,2288.943547345756,5
2025-07-03,1665386.7829783433,2288.943547345756,5
2025-07-04,1634976.1180484986,2288.943547345756,5
2025-07-07,1622139.2562744322,330953.1309053579,4
2025-07-08,1646725.1371614796,330953.1309053579,4
2025-07-09,1628251.8681154372,330953.1309053579,4
2025-07-10,1635001.4800910344,330953.1309053579,4
2025-07-11,1663930.8225598847,330953.1309053579,4
2025-07-14,1690105.8178192312,330953.1309053579,4
2025-07-15,1704384.0618411016,330953.1309053579,4
2025-07-16,1717982.8292308694,330953.1309053579,4
2025-07-17,1732665.1226673257,330953.1309053579,4
2025-07-18,1731025.9814535691,330953.1309053579,4
2025-07-21,1732681.5382026867,330953.1309053579,4
2025-07-22,1729633.0457788473,330953.1309053579,4
2025-07-23,1761457.0211082038,330953.1309053579,4
2025-07-24,1769146.6580647745,330953.1309053579,4
2025-07-25,1782871.3533929703,330953.1309053579,4
2025-07-28,1811186.568566484,330953.1309053579,4
2025-07-29,1827448.086254453,330953.1309053579,4
2025-07-30,1808787.2840706739,330953.1309053579,4
2025-07-31,1846379.589237624,330953.1309053579,4
2025-08-01,1807255.3478720465,330953.1309053579,4
2025-08-04,1818924.1385706672,330953.1309053579,4
2025-08-05,1818815.055144967,330953.1309053579,4
2025-08-06,1834039.4760279113,684605.0929045284,3
2025-08-07,1821311.0510507682,684605.0929045284,3
2025-08-08,1818620.6399192996,684605.0929045284,3
2025-08-11,1840496.4292500077,684605.0929045284,3
2025-08-12,1921329.6645678724,684605.0929045284,3
2025-08-13,2034117.5119802076,684605.0929045284,3
2025-08-14,2017691.5603813615,684605.0929045284,3
2025-08-15,2059199.0334422085,684605.0929045284,3
2025-08-18,2158381.68275287,684605.0929045284,3
2025-08-19,2095063.1184493979,684605.0929045284,3
2025-08-20,2114876.55376808,684605.0929045284,3
2025-08-21,2086523.2530683368,684605.0929045284,3
2025-08-22,2176328.351498463,684605.0929045284,3
2025-08-25,2285640.672497731,684605.0929045284,3
2025-08-26,2253831.7273218227,684605.0929045284,3
2025-08-27,2257306.5677066594,684605.0929045284,3
2025-08-28,2344807.870559099,684605.0929045284,3
2025-08-29,2384541.607727437,684605.0929045284,3
2025-09-01,2392378.078282393,684605.0929045284,3
2025-09-02,2282824.186512321,684605.0929045284,3
2025-09-03,2316134.9614651743,684605.0929045284,3
2025-09-04,2190968.183700483,684605.0929045284,3
