date,equity,cash,positions
2025-10-20,2451191.320657997,1399559.830892675,2
2025-10-21,2481554.932462981,1399559.830892675,2
2025-10-22,2466994.9244189616,1399559.830892675,2
2025-10-23,2453942.9662722875,908643.5994180342,3
2025-10-24,2550522.5808865908,908643.5994180342,3
2025-10-27,2615368.081754623,1552973.3065137672,2
2025-10-28,2595484.7929904736,514239.2476069462,4
2025-10-29,2600166.6759166955,0.0,5
2025-10-30,2533417.379616942,0.0,5
2025-10-31,2512294.620388059,0.0,5
2025-11-03,2516525.0543219107,0.0,5
2025-11-04,2473257.6385393175,0.0,5
2025-11-05,2435051.737806862,0.0,5
2025-11-06,2485679.636077535,0.0,5
2025-11-07,2455926.1841507545,0.0,5
2025-11-10,2477351.3984845257,0.0,5
2025-11-11,2437186.2543897377,0.0,5
2025-11-12,2399839.1392091876,0.0,5
2025-11-13,2425628.10719842,0.0,5
2025-11-14,2316435.8162670904,0.0,5
2025-11-17,2372398.6897787564,0.0,5
2025-11-18,2393108.4298020774,0.0,5
2025-11-19,2367958.197745767,449661.36334827536,4
2025-11-20,2359984.1494275704,895264.5313529362,3
2025-11-21,2351106.513297099,1352330.1402938245,2
2025-11-24,2365743.1527275946,405540.54861511383,4
2025-11-25,2450573.637564163,0.0,5
2025-11-26,2466468.6029374236,0.0,5
2025-11-27,2444282.4894121448,0.0,5
2025-11-28,2429185.310087215,0.0,5
2025-12-01,2442471.8610971435,0.0,5
2025-12-02,2391179.8682273137,0.0,5
2025-12-03,2332722.520448945,0.0,5
2025-12-04,2311903.0669045374,53427.60799943417,5
2025-12-05,2372300.4062132114,53427.60799943417,5
2025-12-08,2504517.235919394,53427.60799943417,5
2025-12-09,2585327.69761583,53427.60799943417,5
2025-12-10,2569840.6722566676,53427.60799943417,5
2025-12-11,2465821.9938033014,53427.60799943417,5
2025-12-12,2530885.708400353,53427.60799943417,5
2025-12-15,2475887.8907272303,53427.60799943417,5
2025-12-16,2443396.312129959,467829.8662281525,4
2025-12-17,2584353.2160329823,467829.8662281525,4
2025-12-18,2555356.691159103,467829.8662281525,4
2025-12-19,2505159.4277049676,467829.8662281525,4
2025-12-22,2583882.6377727482,0.0,5
2025-12-23,2662062.2463182826,0.0,5
2025-12-24,2708179.5393755166,0.0,5
2025-12-25,2696815.616240136,0.0,5
2025-12-26,2694986.7326852106,0.0,5
2025-12-29,2717237.5156154605,0.0,5
2025-12-30,2756090.960940961,0.0,5
2025-12-31,2713029.727992355,0.0,5
2026-01-05,2776048.524942248,0.0,5
2026-01-06,2767910.449558448,0.0,5
2026-01-07,2832656.7818009644,0.0,5
2026-01-08,2787500.0918283868,622437.2993217683,4
2026-01-09,2821109.835452836,622437.2993217683,4
2026-01-12,2886432.6205635644,622437.2993217683,4
2026-01-13,2798151.1570175043,1186511.3470111294,3
2026-01-14,2813894.4032505094,1186511.3470111294,3
2026-01-15,2869190.4296934847,1186511.3470111294,3
2026-01-16,2951680.307298845,1186511.3470111294,3
2026-01-19,2997192.2503506467,1186511.3470111294,3
2026-01-20,3005084.3415877637,1186511.3470111294,3
2026-01-21,3062392.932852747,1186511.3470111294,3
2026-01-22,3043087.10461579,1186511.3470111294,3
2026-01-23,3048936.064672072,1186511.3470111294,3
2026-01-26,2962060.704570337,1706579.9677899857,2
2026-01-27,2986841.153711321,1706579.9677899857,2
2026-01-28,3029716.7300740695,2349463.407466463,1
2026-01-29,2996477.7515313597,2349463.407466463,1
2026-01-30,3003906.159614768,2349463.407466463,1
2026-02-02,2963868.2990974127,2349463.407466463,1
2026-02-03,2988343.623276139,2988343.623276139,0
2026-02-04,2988343.623276139,2988343.623276139,0
2026-02-05,2988343.623276139,2988343.623276139,0
2026-02-06,2988343.623276139,2988343.623276139,0
2026-02-09,2988343.623276139,2988343.623276139,0
2026-02-10,2988343.623276139,2988343.623276139,0
2026-02-11,2988343.623276139,2988343.623276139,0
2026-02-12,2988343.623276139,2988343.623276139,0
2026-02-13,2988343.623276139,2988343.623276139,0
2026-02-24,2988343.623276139,2988343.623276139,0
2026-02-25,2988343.623276139,2988343.623276139,0
2026-02-26,2988343.623276139,2988343.623276139,0
2026-02-27,2987566.6539340876,2390674.8986209114,1
2026-03-02,2971059.780314204,2390674.8986209114,1
2026-03-03,2932276.6403529234,2390674.8986209114,1
2026-03-04,2953671.4716952,2390674.8986209114,1
2026-03-05,2944977.3173856977,2390674.8986209114,1
2026-03-06,3011846.1816371204,2390674.8986209114,1
2026-03-09,3022904.1843533535,2390674.8986209114,1
2026-03-10,3039130.601382608,2390674.8986209114,1
2026-03-11,3018232.9126688777,1786871.3271585556,2
2026-03-12,3032597.7174576484,1786871.3271585556,2
2026-03-13,3018750.1955570513,1786871.3271585556,2
2026-03-16,3034326.886916621,1786871.3271585556,2
2026-03-17,2986801.3486755434,1786871.3271585556,2
2026-03-18,3096598.725110558,1786871.3271585556,2
2026-03-19,3074566.939504089,1786871.3271585556,2
2026-03-20,3042279.4623078387,1786871.3271585556,2
2026-03-23,2967657.583357624,1786871.3271585556,2
2026-03-24,2977250.274581329,1786871.3271585556,2
2026-03-25,3011216.6641026614,1786871.3271585556,2
2026-03-26,2983683.6742507145,1786871.3271585556,2
2026-03-27,2962221.3627188215,1177395.5179947596,3
2026-03-30,2936028.102856185,590037.1842567507,4
2026-03-31,2873438.622754137,590037.1842567507,4
2026-04-01,2923564.4182060943,590037.1842567507,4
2026-04-02,2819689.909983138,590037.1842567507,4
2026-04-03,2831922.2382833255,590037.1842567507,4
2026-04-07,2834122.8411149536,23065.203318716027,5
2026-04-08,3056697.6575557846,23065.203318716027,5
2026-04-09,3057451.4920298094,23065.203318716027,5
2026-04-10,3054594.799315298,23065.203318716027,5
2026-04-13,3081271.646784126,23065.203318716027,5
2026-04-14,3126051.626784745,23065.203318716027,5
2026-04-15,3061655.1761116507,23065.203318716027,5
2026-04-16,3111103.0912774066,23065.203318716027,5
2026-04-17,3132853.6517420546,23065.203318716027,5
2026-04-20,3189661.767060904,23065.203318716027,5
2026-04-21,3161212.0932533983,23065.203318716027,5
2026-04-22,3225391.558927167,23065.203318716027,5
2026-04-23,3184740.567695112,23065.203318716027,5
2026-04-24,3200291.4716434227,23065.203318716027,5
2026-04-27,3233871.4330198895,23065.203318716027,5
2026-04-28,3125547.6748844096,23065.203318716027,5
2026-04-29,3202083.101509138,602612.6867570941,4
2026-04-30,3171621.573030929,602612.6867570941,4
2026-05-06,3260232.26218538,602612.6867570941,4
2026-05-07,3372369.137753123,602612.6867570941,4
2026-05-08,3347023.4418100826,602612.6867570941,4
2026-05-11,3374304.0501648644,602612.6867570941,4
2026-05-12,3403887.5321031464,602612.6867570941,4
2026-05-13,3581421.2219910827,602612.6867570941,4
