date,equity,cash,positions
2025-05-26,1512532.4448890295,860869.1488735045,2
2025-05-27,1499349.6205231566,1150945.6307261153,1
2025-05-28,1478877.4662350554,1150945.6307261153,1
2025-05-29,1480756.5707973905,854717.2971999204,2
2025-05-30,1456878.8884259248,854717.2971999204,2
2025-06-03,1457047.4501110618,854717.2971999204,2
2025-06-04,1468419.4695016062,854717.2971999204,2
2025-06-05,1482147.1929858571,1179584.6870662437,1
2025-06-06,1503428.2856143033,878820.8313408945,2
2025-06-09,1505789.3370643125,878820.8313408945,2
2025-06-10,1484570.7539435711,878820.8313408945,2
2025-06-11,1478520.068053713,878820.8313408945,2
2025-06-12,1479806.9673247582,878820.8313408945,2
2025-06-13,1461328.8844386672,878820.8313408945,2
2025-06-16,1467025.7026891196,878820.8313408945,2
2025-06-17,1464660.2387386456,1153033.7751380191,1
2025-06-18,1473986.735029901,858159.760888334,2
2025-06-19,1458172.930991786,566449.3299779401,3
2025-06-20,1446466.3335066363,277080.82746595977,4
2025-06-23,1463422.300531427,277080.82746595977,4
2025-06-24,1502597.3935408234,0.0,5
2025-06-25,1529811.1684638576,0.0,5
2025-06-26,1507721.2157830847,0.0,5
2025-06-27,1564934.4422875082,0.0,5
2025-06-30,1582126.4925337215,0.0,5
2025-07-01,1597476.5487203444,0.0,5
2025-07-02,1550401.3349929252,0.0,5
2025-07-03,1562316.836843085,0.0,5
2025-07-04,1534905.4964098209,0.0,5
2025-07-07,1527908.6933161167,311915.1685635813,4
2025-07-08,1553981.2802811272,311915.1685635813,4
2025-07-09,1537759.5231164608,311915.1685635813,4
2025-07-10,1531585.003625305,311915.1685635813,4
2025-07-11,1543374.3265467654,311915.1685635813,4
2025-07-14,1560315.1535901164,311915.1685635813,4
2025-07-15,1573891.7697383473,311915.1685635813,4
2025-07-16,1575570.191886946,311915.1685635813,4
2025-07-17,1581433.9622279757,311915.1685635813,4
2025-07-18,1579600.597831645,311915.1685635813,4
2025-07-21,1573150.0805705767,311915.1685635813,4
2025-07-22,1570888.6276492584,311915.1685635813,4
2025-07-23,1575869.407142254,311915.1685635813,4
2025-07-24,1591555.1534950258,311915.1685635813,4
2025-07-25,1607158.8565628058,311915.1685635813,4
2025-07-28,1631102.826812239,311915.1685635813,4
2025-07-29,1639373.0012187206,311915.1685635813,4
2025-07-30,1640347.6724533448,311915.1685635813,4
2025-07-31,1660888.7672322837,311915.1685635813,4
2025-08-01,1628740.5894074473,311915.1685635813,4
2025-08-04,1644543.0118080126,311915.1685635813,4
2025-08-05,1653217.4660667945,311915.1685635813,4
2025-08-06,1672721.2911318105,646167.5113965255,3
2025-08-07,1652359.2640714338,646167.5113965255,3
2025-08-08,1661917.7621648854,646167.5113965255,3
2025-08-11,1682716.623960899,646167.5113965255,3
2025-08-12,1757326.3065225862,646167.5113965255,3
2025-08-13,1799736.8177858992,646167.5113965255,3
2025-08-14,1773846.6650235625,646167.5113965255,3
2025-08-15,1841345.209479412,646167.5113965255,3
2025-08-18,1934309.2265295137,646167.5113965255,3
2025-08-19,1881083.2088862336,646167.5113965255,3
2025-08-20,1897559.732806771,646167.5113965255,3
2025-08-21,1841402.961591011,646167.5113965255,3
2025-08-22,1912592.274522302,646167.5113965255,3
2025-08-25,1922148.0106771516,646167.5113965255,3
2025-08-26,1892823.8408153176,646167.5113965255,3
2025-08-27,1895388.6054487657,646167.5113965255,3
2025-08-28,1981289.8853082266,646167.5113965255,3
2025-08-29,2026261.6532579158,646167.5113965255,3
2025-09-01,2054885.3182815667,646167.5113965255,3
2025-09-02,1972531.034389047,646167.5113965255,3
2025-09-03,2005937.31762189,646167.5113965255,3
2025-09-04,1888018.7747509936,646167.5113965255,3
2025-09-05,1926845.2105445678,646167.5113965255,3
2025-09-08,1915798.6426729427,646167.5113965255,3
2025-09-09,1871384.5637599092,646167.5113965255,3
2025-09-10,1921874.3781808822,646167.5113965255,3
2025-09-11,1962931.481692735,646167.5113965255,3
2025-09-12,1943295.7448716783,646167.5113965255,3
2025-09-15,1950103.7816011985,646167.5113965255,3
2025-09-16,1987382.4960474013,646167.5113965255,3
2025-09-17,1993845.492987419,646167.5113965255,3
2025-09-18,2069920.7185889997,646167.5113965255,3
2025-09-19,2043746.705659403,646167.5113965255,3
2025-09-22,2096241.6350279604,646167.5113965255,3
2025-09-23,2054368.6498111316,646167.5113965255,3
2025-09-24,2099748.8258350217,646167.5113965255,3
2025-09-25,2131345.385342711,219787.57554466184,4
2025-09-26,2056699.9027328247,219787.57554466184,4
2025-09-29,2090699.7607474332,219787.57554466184,4
2025-09-30,2132500.9622775526,219787.57554466184,4
2025-10-09,2227244.8617101335,219787.57554466184,4
2025-10-10,2214806.964279589,219787.57554466184,4
2025-10-13,2202231.5383205344,781690.9793779097,3
2025-10-14,2096344.8729683207,781690.9793779097,3
2025-10-15,2095350.6556660796,781690.9793779097,3
2025-10-16,2095710.287674888,1168604.9535870585,2
2025-10-17,2024323.9405768502,1168604.9535870585,2
2025-10-20,2046696.5800836848,1168604.9535870585,2
2025-10-21,2072049.5992121825,1168604.9535870585,2
2025-10-22,2059892.2786397168,1168604.9535870585,2
2025-10-23,2048994.1500941967,758699.5481628088,3
2025-10-24,2129636.2302415073,758699.5481628088,3
2025-10-27,2183780.949073487,1296702.1907330165,2
2025-10-28,2167178.793716851,429379.6655331722,4
2025-10-29,2171088.073948343,0.0,5
2025-10-30,2115353.7233457034,0.0,5
2025-10-31,2097716.6345100263,0.0,5
2025-11-03,2101248.9637051057,0.0,5
2025-11-04,2065121.5218506195,0.0,5
2025-11-05,2033220.3455902769,0.0,5
2025-11-06,2075493.6456685401,0.0,5
2025-11-07,2050650.0980470192,0.0,5
2025-11-10,2068539.7309512016,0.0,5
2025-11-11,2034493.4765868534,391143.46774538874,4
2025-11-12,2005155.2895330193,787998.8422668665,3
2025-11-13,2018220.1756346854,1163534.6626512487,2
2025-11-14,1962070.180628574,378298.2674743272,4
2025-11-17,2016392.4769267237,378298.2674743272,4
2025-11-18,2025779.6752388333,378298.2674743272,4
2025-11-19,1994585.1888616914,753756.6687849322,3
2025-11-20,1995209.0932986625,753756.6687849322,3
2025-11-21,1983347.0281889578,753756.6687849322,3
2025-11-24,2003926.270963604,0.0,5
2025-11-25,2096767.4550178824,0.0,5
2025-11-26,2103351.789864643,0.0,5
2025-11-27,2049968.3774886497,0.0,5
2025-11-28,2039504.793389696,0.0,5
2025-12-01,2057753.2990643284,0.0,5
2025-12-02,2012173.6426165455,0.0,5
2025-12-03,1953438.3164334567,0.0,5
2025-12-04,1933971.4420104888,43895.2533023617,5
2025-12-05,1960966.2235241495,43895.2533023617,5
2025-12-08,2064384.0242737862,43895.2533023617,5
2025-12-09,2123856.053647029,43895.2533023617,5
2025-12-10,2100828.952708869,43895.2533023617,5
2025-12-11,2035570.2146105303,43895.2533023617,5
2025-12-12,2099375.0267037665,43895.2533023617,5
2025-12-15,2070898.60634682,363715.0268571445,4
2025-12-16,2076834.1420060936,363715.0268571445,4
2025-12-17,2188116.4725812385,363715.0268571445,4
2025-12-18,2156108.9870606204,363715.0268571445,4
2025-12-19,2120142.3959344923,363715.0268571445,4
2025-12-22,2186098.0710146287,0.0,5
2025-12-23,2316905.3480755356,0.0,5
2025-12-24,2360845.6748891845,0.0,5
2025-12-25,2358749.348756242,0.0,5
2025-12-26,2332692.445880032,0.0,5
2025-12-29,2357383.064790215,0.0,5
2025-12-30,2396035.2638071883,0.0,5
2025-12-31,2342201.63715971,0.0,5
2026-01-05,2400232.525813936,0.0,5
2026-01-06,2395371.168823503,0.0,5
2026-01-07,2466584.9396769903,0.0,5
2026-01-08,2413895.7292741397,567201.1925106678,4
2026-01-09,2453030.784669661,567201.1925106678,4
2026-01-12,2483558.405433482,567201.1925106678,4
2026-01-13,2392853.128905046,1044990.7837020901,3
2026-01-14,2409085.8746185927,1044990.7837020901,3
2026-01-15,2451717.890866652,1044990.7837020901,3
2026-01-16,2516866.814231577,1528638.587803614,2
2026-01-19,2541352.163188965,1528638.587803614,2
2026-01-20,2563828.8893542117,1528638.587803614,2
2026-01-21,2610663.1764137265,1528638.587803614,2
2026-01-22,2597954.4382407353,1528638.587803614,2
2026-01-23,2599738.952055811,1528638.587803614,2
2026-01-26,2540414.5192231885,1528638.587803614,2
2026-01-27,2560065.5422518235,1528638.587803614,2
2026-01-28,2595292.488002388,2066428.5283396973,1
2026-01-29,2569450.794587564,2066428.5283396973,1
2026-01-30,2575226.0215249676,2066428.5283396973,1
2026-02-02,2544098.527184385,2066428.5283396973,1
2026-02-03,2563126.9044506224,2563126.9044506224,0
2026-02-04,2563126.9044506224,2563126.9044506224,0
2026-02-05,2563126.9044506224,2563126.9044506224,0
2026-02-06,2563126.9044506224,2563126.9044506224,0
2026-02-09,2563126.9044506224,2563126.9044506224,0
2026-02-10,2563126.9044506224,2563126.9044506224,0
2026-02-11,2563126.9044506224,2563126.9044506224,0
2026-02-12,2563126.9044506224,2563126.9044506224,0
2026-02-13,2563126.9044506224,2563126.9044506224,0
2026-02-24,2563126.9044506224,2563126.9044506224,0
2026-02-25,2563126.9044506224,2563126.9044506224,0
2026-02-26,2563126.9044506224,2563126.9044506224,0
2026-02-27,2562460.4914554656,2050501.523560498,1
2026-03-02,2548302.410184642,2050501.523560498,1
2026-03-03,2514433.8949041525,2514433.8949041525,0
2026-03-04,2514433.8949041525,2514433.8949041525,0
2026-03-05,2514433.8949041525,2514433.8949041525,0
2026-03-06,2513780.1420914773,2011547.115923322,1
2026-03-09,2522720.8228978766,2011547.115923322,1
2026-03-10,2535840.300168136,2011547.115923322,1
2026-03-11,2518923.536664174,1507631.3905018778,2
2026-03-12,2531342.8913087496,1507631.3905018778,2
2026-03-13,2519697.4881261317,1507631.3905018778,2
2026-03-16,2532035.780317441,1507631.3905018778,2
2026-03-17,2493023.5376099707,1507631.3905018778,2
2026-03-18,2582952.0655737547,1507631.3905018778,2
2026-03-19,2565432.1066314247,1507631.3905018778,2
2026-03-20,2538958.651274573,1507631.3905018778,2
2026-03-23,2478138.167041753,1507631.3905018778,2
2026-03-24,2486081.3240210223,1507631.3905018778,2
2026-03-25,2513943.426416494,1507631.3905018778,2
2026-03-26,2491095.6754568242,1507631.3905018778,2
2026-03-27,2474145.669018636,517458.2328524457,4
2026-03-30,2429479.727261931,474977.1683444906,4
2026-03-31,2377019.7853054623,917735.8220603939,3
2026-04-01,2414201.680910709,917735.8220603939,3
2026-04-02,2340753.7357031647,917735.8220603939,3
2026-04-03,2345115.909772438,1365522.5936781885,2
2026-04-07,2337587.5982180475,897883.487867068,3
2026-04-08,2441846.015190208,0.0,5
2026-04-09,2452182.969573029,0.0,5
2026-04-10,2462798.831305444,0.0,5
2026-04-13,2486369.3033819464,0.0,5
2026-04-14,2548348.266793465,0.0,5
2026-04-15,2498299.4959531976,0.0,5
2026-04-16,2520315.258987125,0.0,5
2026-04-17,2558882.008051738,0.0,5
2026-04-20,2584063.6539299535,0.0,5
2026-04-21,2552565.668692167,0.0,5
2026-04-22,2629725.340927535,0.0,5
2026-04-23,2598316.347436112,0.0,5
